question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302371_sibling_3,article_101046,56509a11f986,Hannibal Crosses the Alps,The passage explains that Carthage took over parts of Nor...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302371_sibling_4,article_101046,275dd7cb73da,Hannibal Crosses the Alps,Which key detail from the passage explains why Hannibal u...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302372,article_101046,731acc441456,Hannibal Crosses the Alps,The Romans changed their fighting strategy against Hannib...,100%,✅,11/11,,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302372_sibling_1,article_101046,e7cf818617d3,Hannibal Crosses the Alps,What happened after Hannibal won many battles against the...,91%,✅,10/11,length_check,20260113_202537,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302372_sibling_2,article_101046,46276673251c,Hannibal Crosses the Alps,"After losing major battles at Trebbia, Trasimene, and Can...",82%,✅,9/11,"length_check, difficulty_assessment",20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302372_sibling_3,article_101046,6fde12234c2a,Hannibal Crosses the Alps,What happened because the Romans launched a counter-attac...,100%,✅,11/11,,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302372_sibling_4,article_101046,bb60d0228e56,Hannibal Crosses the Alps,The passage describes a sequence of events in the Second...,82%,✅,9/11,"difficulty_assessment, length_check",20260113_202537,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302373,article_101046,3b673b2aa8b1,Hannibal Crosses the Alps,Why did Hannibal leave Italy and go back to Carthage?,73%,❌,8/11,"plausibility, length_check, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302373_sibling_1,article_101046,d8cdfedd3a60,Hannibal Crosses the Alps,Why did some of Hannibal's soldiers die while crossing th...,82%,✅,9/11,"plausibility, length_check",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302373_sibling_2,article_101046,3fb94f074a37,Hannibal Crosses the Alps,What details from the passage show that Hannibal kept his...,91%,✅,10/11,length_check,20260113_202537,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302373_sibling_3,article_101046,89bfa2f4c44b,Hannibal Crosses the Alps,Why did the leaders of Carthage write to Hannibal telling...,82%,✅,9/11,"difficulty_assessment, length_check",20260113_202537,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302373_sibling_4,article_101046,28c0b04cfdea,Hannibal Crosses the Alps,"Based on information from the entire passage, why was Han...",82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302378,article_101047,e78b38ff17f6,"Julius Caesar: Great Fighter, Great Writer",What is this passage mostly about?,45%,❌,5/11,"grammatical_parallel, plausibility, homogeneity, specificity_balance, length_check, difficulty_assessment",20260112_125710,❌,❌,❌,❌,✅,✅,✅,✅,❌,✅,❌
quiz_302378_sibling_1,article_101047,43861ae87153,"Julius Caesar: Great Fighter, Great Writer","Based on the passage, which detail best shows what Julius...",100%,✅,11/11,,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302378_sibling_2,article_101047,39f7f64d3cb0,"Julius Caesar: Great Fighter, Great Writer",Why does the author include the information about Caesar'...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302378_sibling_3,article_101047,848b8abe950e,"Julius Caesar: Great Fighter, Great Writer",Why does the author write about Caesar's three-word report?,91%,✅,10/11,difficulty_assessment,20260114_130152,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302378_sibling_4,article_101047,dd310a7fd7fa,"Julius Caesar: Great Fighter, Great Writer",How does the author help readers understand that Caesar w...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302379,article_101047,a7628a7953a9,"Julius Caesar: Great Fighter, Great Writer",How are the sentences in section 2 about Caesar's time wi...,91%,✅,10/11,standard_alignment,20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302379_sibling_1,article_101047,c08129bcc459,"Julius Caesar: Great Fighter, Great Writer",How does the author connect Caesar's reaction to the pira...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260113_202537,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302379_sibling_2,article_101047,d296ffcbf370,"Julius Caesar: Great Fighter, Great Writer",What is the main way the author organizes the information...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302379_sibling_3,article_101047,564d6c5883de,"Julius Caesar: Great Fighter, Great Writer","The author explains that Caesar's report said 'Veni, vidi...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302379_sibling_4,article_101047,7040455305db,"Julius Caesar: Great Fighter, Great Writer","Based on the passage, what connection exists between the...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302380,article_101047,f40afb8c8ece,"Julius Caesar: Great Fighter, Great Writer","During his captivity by pirates, what did Julius Caesar i...",91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302380_sibling_1,article_101047,ad80d678db37,"Julius Caesar: Great Fighter, Great Writer","According to the passage, what did Caesar do right after...",82%,✅,9/11,"length_check, difficulty_assessment",20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302380_sibling_2,article_101047,7d3b857c4ea6,"Julius Caesar: Great Fighter, Great Writer","In the section about Caesar conquering Gaul, what happene...",91%,✅,10/11,difficulty_assessment,20260113_202537,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302380_sibling_3,article_101047,d849e3fe6fff,"Julius Caesar: Great Fighter, Great Writer","According to the passage, what did Caesar do while he wai...",100%,✅,11/11,,20260113_202537,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302380_sibling_4,article_101047,e1c2ddccd295,"Julius Caesar: Great Fighter, Great Writer",The author includes the detail that Caesar demanded a hig...,82%,✅,9/11,"length_check, difficulty_assessment",20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302381,article_101047,644c047be7d0,"Julius Caesar: Great Fighter, Great Writer","According to the part of the story about the pirates, wha...",82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302381_sibling_1,article_101047,bd7229ab005a,"Julius Caesar: Great Fighter, Great Writer",The author includes several different stories about Caesa...,91%,✅,10/11,difficulty_assessment,20260113_202537,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302381_sibling_2,article_101047,9ecfe63ea19e,"Julius Caesar: Great Fighter, Great Writer","According to the passage, why did Caesar write his report...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302381_sibling_3,article_101047,a7bd69c572df,"Julius Caesar: Great Fighter, Great Writer",The passage states that Caesar 'established himself as a...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302381_sibling_4,article_101047,64064bf720fb,"Julius Caesar: Great Fighter, Great Writer",Why does the author include both the story about the pira...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302382,article_101047,b16a580bec7f,"Julius Caesar: Great Fighter, Great Writer",The author tells the stories about the pirates and Caesar...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302382_sibling_1,article_101047,744e51d14dc7,"Julius Caesar: Great Fighter, Great Writer","According to the passage, what happened right before Caes...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302382_sibling_2,article_101047,1b0e263f3f2b,"Julius Caesar: Great Fighter, Great Writer","Based on the passage, what main idea does the author want...",82%,✅,9/11,"plausibility, difficulty_assessment",20260113_202537,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302382_sibling_3,article_101047,629bdb493671,"Julius Caesar: Great Fighter, Great Writer",The passage explains that after stopping the revolt in As...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302382_sibling_4,article_101047,d4a2b4726a80,"Julius Caesar: Great Fighter, Great Writer",Based on how the passage describes Caesar's actions throu...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302387,article_101048,dcc7331f26e8,Julius Caesar: Crossing the Rubicon,What information from the text is true for both Caesar an...,91%,✅,10/11,standard_alignment,20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302387_sibling_1,article_101048,2fd23d50b557,Julius Caesar: Crossing the Rubicon,What does the text tell us about both Caesar and Cleopatr...,82%,✅,9/11,"plausibility, standard_alignment",20260113_202537,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302387_sibling_2,article_101048,f638c4ec211f,Julius Caesar: Crossing the Rubicon,What information does the text give about Caesar in both...,82%,✅,9/11,"plausibility, standard_alignment",20260114_130852,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302387_sibling_3,article_101048,1e1194c844d3,Julius Caesar: Crossing the Rubicon,"According to the passage, what did Caesar do in both Gaul...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302387_sibling_4,article_101048,b4940145a8e8,Julius Caesar: Crossing the Rubicon,What detail shows Caesar made big changes to Rome?,91%,✅,10/11,standard_alignment,20260113_202537,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302388,article_101048,12272e0fbe50,Julius Caesar: Crossing the Rubicon,Why were many Romans upset with Caesar?,82%,✅,9/11,"length_check, difficulty_assessment",20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302388_sibling_1,article_101048,5f302f1c7797,Julius Caesar: Crossing the Rubicon,Why did the conspirators think killing Caesar would help...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302388_sibling_2,article_101048,be092c0931a5,Julius Caesar: Crossing the Rubicon,Why did Caesar feel he had to keep fighting after crossin...,91%,✅,10/11,length_check,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302388_sibling_3,article_101048,f11396f9a8f4,Julius Caesar: Crossing the Rubicon,Why did Caesar want to change how Rome was governed?,91%,✅,10/11,standard_alignment,20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302388_sibling_4,article_101048,7a16877aba5e,Julius Caesar: Crossing the Rubicon,Why were the conspirators' actions surprising to Caesar?,91%,✅,10/11,standard_alignment,20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302389,article_101048,4f0a2ffe6404,Julius Caesar: Crossing the Rubicon,What made Caesar's dictatorship different from earlier Ro...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302389_sibling_1,article_101048,8d123fda22f4,Julius Caesar: Crossing the Rubicon,What change did Caesar make that was different from typic...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302389_sibling_2,article_101048,8715fda01e46,Julius Caesar: Crossing the Rubicon,What event happened because Caesar chose to defy the sena...,91%,✅,10/11,plausibility,20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302389_sibling_3,article_101048,8f645b56900c,Julius Caesar: Crossing the Rubicon,How was Caesar's first dictatorship appointment different...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302389_sibling_4,article_101048,051d7b93ed59,Julius Caesar: Crossing the Rubicon,"According to the passage, what sequence of events led to...",100%,✅,11/11,,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302390,article_101048,70fa137c2975,Julius Caesar: Crossing the Rubicon,Choose the action that shows Caesar wanted permanent power.,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302390_sibling_1,article_101048,5f7ab0acb07d,Julius Caesar: Crossing the Rubicon,"Based on the passage, what relationship exists between Ca...",91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302390_sibling_2,article_101048,ffea08c52612,Julius Caesar: Crossing the Rubicon,Which action best demonstrates that Caesar was willing to...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302390_sibling_3,article_101048,ee792532c18a,Julius Caesar: Crossing the Rubicon,What does the text suggest about Brutus's decision to kil...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302390_sibling_4,article_101048,c09bcfbf5db8,Julius Caesar: Crossing the Rubicon,Which detail from the text shows Caesar intended to hold...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302395,article_101049,8a9270cecc4f,After Caesar: Augustus and the Roman Empire,What is the most likely reason the author wrote this pass...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302395_sibling_1,article_101049,18f005010270,After Caesar: Augustus and the Roman Empire,Why did the author most likely include the information ab...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302395_sibling_2,article_101049,32f48999f429,After Caesar: Augustus and the Roman Empire,"Based on the passage, what was the author's main reason f...",82%,✅,9/11,"length_check, difficulty_assessment",20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302395_sibling_3,article_101049,3ca0a36f87d1,After Caesar: Augustus and the Roman Empire,What is the author's most likely purpose for explaining w...,91%,✅,10/11,plausibility,20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302395_sibling_4,article_101049,84d29da68e6c,After Caesar: Augustus and the Roman Empire,Why does the author compare ancient Roman entertainment t...,82%,✅,9/11,"length_check, difficulty_assessment",20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302396,article_101049,fb4f171efd56,After Caesar: Augustus and the Roman Empire,What does the second paragraph suggest about Augustus's a...,73%,❌,8/11,"standard_alignment, length_check, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,❌
quiz_302396_sibling_1,article_101049,3923e0cb0bea,After Caesar: Augustus and the Roman Empire,What does paragraph 2 suggest was Augustus's main concern...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302396_sibling_2,article_101049,38e720e5f5bf,After Caesar: Augustus and the Roman Empire,How does the information about the Pantheon burning down...,91%,✅,10/11,plausibility,20260113_202537,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302396_sibling_3,article_101049,71ac24baf539,After Caesar: Augustus and the Roman Empire,How does the information about the original Pantheon burn...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302396_sibling_4,article_101049,276bd59e6519,After Caesar: Augustus and the Roman Empire,What does the sequence of information in paragraphs 3 thr...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_125710,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302397,article_101049,34e8e4218b88,After Caesar: Augustus and the Roman Empire,Which is the best way to describe Augustus's approach to...,91%,✅,10/11,difficulty_assessment,20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302397_sibling_1,article_101049,347796bd152a,After Caesar: Augustus and the Roman Empire,"According to the passage, what important fact does the re...",82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302397_sibling_2,article_101049,5ecabf87e18d,After Caesar: Augustus and the Roman Empire,"Based on the passage, what did Augustus do with old build...",82%,✅,9/11,"length_check, difficulty_assessment",20260112_125710,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302397_sibling_3,article_101049,956c85ff85d7,After Caesar: Augustus and the Roman Empire,How does Augustus's leadership after the civil war demons...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_125710,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
