question_id,article_id,question_type,overall_score,passed,checks_passed,checks_total,passage_title,question_preview,grammatical_parallel_score,plausibility_score,homogeneity_score,specificity_balance_score,standard_alignment_score,clarity_precision_score,single_correct_answer_score,passage_reference_score,length_check_score,too_close_score,difficulty_assessment_score
quiz_302169_sibling_1,article_101021,MCQ,0.8181818181818182,True,9,11,Jane Goodall,"In section 3, why does the author describe the specific s...",1,0,0,1,1,1,1,1,1,1,1
quiz_302169_sibling_2,article_101021,MCQ,0.9090909090909091,True,10,11,Jane Goodall,Section 3 explains that people once believed only humans...,1,1,1,1,0,1,1,1,1,1,1
quiz_302169_sibling_3,article_101021,MCQ,0.8181818181818182,True,9,11,Jane Goodall,"According to section 3, what key information does the aut...",0,1,1,1,0,1,1,1,1,1,1
quiz_302169_sibling_4,article_101021,MCQ,0.8181818181818182,True,9,11,Jane Goodall,"In section 3, the sentence 'Before that, people thought h...",1,0,0,1,1,1,1,1,1,1,1
quiz_302170,article_101021,MCQ,1.0,True,11,11,Jane Goodall,"In the passage about Jane Goodall, she made many importan...",1,1,1,1,1,1,1,1,1,1,1
quiz_302170_sibling_1,article_101021,MCQ,0.9090909090909091,True,10,11,Jane Goodall,What detail from section 2 best supports the main idea th...,1,1,1,1,1,1,1,1,0,1,1
quiz_302170_sibling_2,article_101021,MCQ,1.0,True,11,11,Jane Goodall,Which two details from the passage are most important for...,1,1,1,1,1,1,1,1,1,1,1
quiz_302170_sibling_3,article_101021,MCQ,1.0,True,11,11,Jane Goodall,The passage describes Jane Goodall's life from childhood...,1,1,1,1,1,1,1,1,1,1,1
quiz_302170_sibling_4,article_101021,MCQ,0.9090909090909091,True,10,11,Jane Goodall,"According to the passage, what were two ways that Jane Go...",1,1,1,1,1,1,1,1,0,1,1
quiz_302171,article_101021,MCQ,0.7272727272727273,False,8,11,Jane Goodall,"In sections 2 and 3, what do Jane Goodall’s discoveries h...",1,0,0,1,0,1,1,1,1,1,1
quiz_302171_sibling_1,article_101021,MCQ,0.8181818181818182,True,9,11,Jane Goodall,Sections 1 and 4 both mention Jane Goodall working to hel...,1,0,1,1,1,1,1,1,0,1,1
quiz_302171_sibling_2,article_101021,MCQ,0.8181818181818182,True,9,11,Jane Goodall,How are Jane Goodall's early life experiences in section...,1,0,1,1,1,1,1,1,0,1,1
quiz_302171_sibling_3,article_101021,MCQ,0.7272727272727273,False,8,11,Jane Goodall,"In section 4, the passage states that Jane Goodall 'is mo...",1,0,1,1,1,1,1,1,0,1,0
quiz_302171_sibling_4,article_101021,MCQ,0.7272727272727273,False,8,11,Jane Goodall,The author writes 'More importantly' at the beginning of...,1,0,1,1,1,1,1,1,0,1,0
quiz_302172,article_101021,MCQ,0.5454545454545454,False,6,11,Jane Goodall,"PART B: At the start of section 3, the author writes 'Mor...",1,0,0,1,0,0,0,1,1,1,1
quiz_302172_sibling_1,article_101021,MCQ,0.9090909090909091,True,10,11,Jane Goodall,"At the start of section 3, the phrase 'More importantly'...",1,1,1,1,1,1,1,1,1,1,0
quiz_302172_sibling_2,article_101021,MCQ,0.7272727272727273,False,8,11,Jane Goodall,Why does the author use the transitional phrase 'More imp...,1,0,1,1,1,1,1,1,0,1,0
quiz_302172_sibling_3,article_101021,MCQ,0.9090909090909091,True,10,11,Jane Goodall,"In section 3, after stating 'More importantly, Goodall di...",1,0,1,1,1,1,1,1,1,1,1
quiz_302177,article_101022,MCQ,0.7272727272727273,False,8,11,Deep-Sea Fish,Read the sentence from the passage. 'It would feel like 3...,1,0,0,1,1,1,1,1,0,1,1
quiz_302177_sibling_1,article_101022,MCQ,0.9090909090909091,True,10,11,Deep-Sea Fish,"According to paragraph 1, what happens when you stay on t...",1,0,1,1,1,1,1,1,1,1,1
quiz_302177_sibling_2,article_101022,MCQ,1.0,True,11,11,Deep-Sea Fish,"Based on paragraph 3, what allows submersibles to explore...",1,1,1,1,1,1,1,1,1,1,1
quiz_302177_sibling_3,article_101022,MCQ,0.9090909090909091,True,10,11,Deep-Sea Fish,Why does the author include the detail that 'A person wou...,1,0,1,1,1,1,1,1,1,1,1
quiz_302177_sibling_4,article_101022,MCQ,0.7272727272727273,False,8,11,Deep-Sea Fish,Which detail from the passage shows that ocean depth vari...,0,0,0,1,1,1,1,1,1,1,1
quiz_302178,article_101022,MCQ,0.8181818181818182,True,9,11,Deep-Sea Fish,What must happen before scientists can discover new deep-...,1,1,0,1,1,1,1,1,1,1,0
quiz_302178_sibling_1,article_101022,MCQ,0.8181818181818182,True,9,11,Deep-Sea Fish,Scientists can discover new deep-sea creatures only after...,1,0,0,1,1,1,1,1,1,1,1
quiz_302178_sibling_2,article_101022,MCQ,0.8181818181818182,True,9,11,Deep-Sea Fish,Why do deep-sea fish have thick bodies?,1,1,1,1,1,1,1,1,0,1,0
quiz_302178_sibling_3,article_101022,MCQ,0.9090909090909091,True,10,11,Deep-Sea Fish,How does the author show that exploring the deep ocean wa...,1,1,1,1,1,1,1,1,0,1,1
quiz_302178_sibling_4,article_101022,MCQ,0.7272727272727273,False,8,11,Deep-Sea Fish,"Based on the passage, what would most likely happen if su...",1,0,0,1,1,1,1,1,1,1,0
quiz_302179,article_101022,MCQ,0.9090909090909091,True,10,11,Deep-Sea Fish,"In section 2, the word crushed means",1,0,1,1,1,1,1,1,1,1,1
quiz_302179_sibling_1,article_101022,MCQ,1.0,True,11,11,Deep-Sea Fish,"In paragraph 3, the word submersible means",1,1,1,1,1,1,1,1,1,1,1
quiz_302179_sibling_2,article_101022,MCQ,0.9090909090909091,True,10,11,Deep-Sea Fish,"In paragraph 3, what does the phrase 'something like a bu...",1,1,1,1,1,1,1,1,1,1,0
quiz_302179_sibling_3,article_101022,MCQ,0.8181818181818182,True,9,11,Deep-Sea Fish,"Based on paragraph 1, what does the word limit mean?",1,1,1,1,1,1,1,1,0,1,0
quiz_302179_sibling_4,article_101022,MCQ,0.7272727272727273,False,8,11,Deep-Sea Fish,The word incredibly in paragraph 2 most nearly means,1,0,0,1,1,1,1,1,1,1,0
quiz_302180,article_101022,MCQ,0.9090909090909091,True,10,11,Deep-Sea Fish,The author most likely wrote this passage to,1,1,1,1,1,1,1,1,1,1,0
quiz_302180_sibling_1,article_101022,MCQ,0.8181818181818182,True,9,11,Deep-Sea Fish,"In paragraph 3, what does the word remote mean in the phr...",1,1,1,1,0,1,1,1,0,1,1
quiz_302180_sibling_2,article_101022,MCQ,0.8181818181818182,True,9,11,Deep-Sea Fish,What is the main idea of this passage?,1,1,1,1,1,1,0,1,1,1,0
quiz_302180_sibling_3,article_101022,MCQ,0.8181818181818182,True,9,11,Deep-Sea Fish,Which detail best supports the idea that deep-sea explora...,0,1,0,1,1,1,1,1,1,1,1
quiz_302180_sibling_4,article_101022,MCQ,0.9090909090909091,True,10,11,Deep-Sea Fish,The author organizes the passage to show that,1,1,1,1,1,1,1,1,1,1,0
quiz_302184,article_101023,MCQ,0.8181818181818182,True,9,11,Tree Frogs,Why do American green tree frogs have suction cups on the...,1,0,1,1,1,1,1,1,0,1,1
quiz_302184_sibling_1,article_101023,MCQ,0.8181818181818182,True,9,11,Tree Frogs,"According to the passage, what helps tree frogs breathe w...",1,0,0,1,1,1,1,1,1,1,1
quiz_302184_sibling_2,article_101023,MCQ,1.0,True,11,11,Tree Frogs,"Based on the passage, why do tree frogs come down from th...",1,1,1,1,1,1,1,1,1,1,1
quiz_302184_sibling_3,article_101023,MCQ,0.8181818181818182,True,9,11,Tree Frogs,How do tree frogs differ from other amphibians in where t...,1,0,1,1,1,1,1,1,0,1,1
quiz_302184_sibling_4,article_101023,MCQ,1.0,True,11,11,Tree Frogs,What can you conclude about when you might catch a tree f...,1,1,1,1,1,1,1,1,1,1,1
quiz_302185,article_101023,MCQ,0.9090909090909091,True,10,11,Tree Frogs,The author of this passage would most likely agree that,1,1,1,1,1,1,1,1,0,1,1
quiz_302185_sibling_1,article_101023,MCQ,0.9090909090909091,True,10,11,Tree Frogs,Which statement shows the author's opinion about tree frogs?,1,1,1,1,1,1,1,1,0,1,1
quiz_302185_sibling_2,article_101023,MCQ,0.9090909090909091,True,10,11,Tree Frogs,The author would most likely suggest that readers should,1,1,1,1,1,1,1,1,0,1,1
quiz_302185_sibling_3,article_101023,MCQ,0.9090909090909091,True,10,11,Tree Frogs,"Based on the passage, the author most likely believes that",1,1,1,1,1,1,1,1,0,1,1
quiz_302185_sibling_4,article_101023,MCQ,1.0,True,11,11,Tree Frogs,The author's point of view suggests that people who live...,1,1,1,1,1,1,1,1,1,1,1
quiz_302186,article_101023,MCQ,0.8181818181818182,True,9,11,Tree Frogs,"In the passage, what does the bolded word “nocturnal” mean?",0,1,1,1,0,1,1,1,1,1,1
quiz_302186_sibling_1,article_101023,MCQ,0.6363636363636364,False,7,11,Tree Frogs,"In the passage, what does the bolded word 'amphibians' mean?",1,1,1,1,0,0,1,0,0,1,1
quiz_302186_sibling_2,article_101023,MCQ,0.8181818181818182,True,9,11,Tree Frogs,"Based on the passage, what does it mean when the text say...",1,1,1,1,0,1,1,1,1,1,0
quiz_302186_sibling_3,article_101023,MCQ,1.0,True,11,11,Tree Frogs,What can you figure out from the passage about where tree...,1,1,1,1,1,1,1,1,1,1,1
quiz_302186_sibling_4,article_101023,MCQ,0.9090909090909091,True,10,11,Tree Frogs,How does the author help you understand what 'suction cup...,1,0,1,1,1,1,1,1,1,1,1
quiz_302187,article_101023,MCQ,0.9090909090909091,True,10,11,Tree Frogs,Which is the main idea of this passage?,1,1,1,0,1,1,1,1,1,1,1
quiz_302187_sibling_1,article_101023,MCQ,0.8181818181818182,True,9,11,Tree Frogs,Which detail from the passage best helps you understand t...,1,1,1,1,0,1,1,1,0,1,1
quiz_302187_sibling_2,article_101023,MCQ,0.9090909090909091,True,10,11,Tree Frogs,What is the main idea of the entire passage?,1,1,1,0,1,1,1,1,1,1,1
quiz_302187_sibling_3,article_101023,MCQ,1.0,True,11,11,Tree Frogs,Which statement best describes the main idea of the passage?,1,1,1,1,1,1,1,1,1,1,1
quiz_302187_sibling_4,article_101023,MCQ,0.9090909090909091,True,10,11,Tree Frogs,What is the main idea that the author wants readers to un...,1,0,1,1,1,1,1,1,1,1,1
quiz_302192,article_101024,MCQ,0.9090909090909091,True,10,11,The Komodo Dragon,The author of this passage would most likely agree that,1,0,1,1,1,1,1,1,1,1,1
quiz_302192_sibling_1,article_101024,MCQ,0.8181818181818182,True,9,11,The Komodo Dragon,"Based on the passage, which statement does the author mos...",1,0,1,1,1,1,1,1,1,1,0
quiz_302192_sibling_2,article_101024,MCQ,0.8181818181818182,True,9,11,The Komodo Dragon,What does the author think about the danger level of fair...,1,1,1,1,0,1,1,1,1,1,0
quiz_302192_sibling_3,article_101024,MCQ,0.8181818181818182,True,9,11,The Komodo Dragon,Which idea would the author most likely support about pro...,1,1,1,1,0,1,1,1,0,1,1
quiz_302192_sibling_4,article_101024,MCQ,1.0,True,11,11,The Komodo Dragon,"According to the passage, what would the author say about...",1,1,1,1,1,1,1,1,1,1,1
quiz_302193,article_101024,MCQ,0.6363636363636364,False,7,11,The Komodo Dragon,Where do Komodo dragons live most of the time?,1,0,1,0,1,0,1,1,0,1,1
quiz_302193_sibling_1,article_101024,MCQ,0.9090909090909091,True,10,11,The Komodo Dragon,"Based on the passage, what do Komodo dragons do for most...",1,0,1,1,1,1,1,1,1,1,1
quiz_302193_sibling_2,article_101024,MCQ,1.0,True,11,11,The Komodo Dragon,"According to paragraph 3, what do young Komodo dragons hu...",1,1,1,1,1,1,1,1,1,1,1
quiz_302193_sibling_3,article_101024,MCQ,0.7272727272727273,False,8,11,The Komodo Dragon,What evidence from the text shows where Komodo dragons ca...,1,0,1,0,1,1,1,1,0,1,1
quiz_302193_sibling_4,article_101024,MCQ,1.0,True,11,11,The Komodo Dragon,Which detail from the passage best supports the idea that...,1,1,1,1,1,1,1,1,1,1,1
quiz_302194,article_101024,MCQ,0.9090909090909091,True,10,11,The Komodo Dragon,"According to the passage, the tongue helps the Komodo dragon",1,0,1,1,1,1,1,1,1,1,1
quiz_302194_sibling_1,article_101024,MCQ,0.6363636363636364,False,7,11,The Komodo Dragon,Why does the author explain that Komodo dragons use their...,1,0,1,1,0,1,1,1,0,1,0
quiz_302194_sibling_2,article_101024,MCQ,0.8181818181818182,True,9,11,The Komodo Dragon,"Based on the passage, what relationship exists between a...",1,0,1,1,1,1,1,1,1,1,0
quiz_302194_sibling_3,article_101024,MCQ,0.8181818181818182,True,9,11,The Komodo Dragon,"According to the passage, how do young Komodo dragons cat...",1,0,1,1,1,1,1,1,1,1,0
quiz_302194_sibling_4,article_101024,MCQ,0.9090909090909091,True,10,11,The Komodo Dragon,What causes Komodo dragons to be able to smell food from...,1,0,1,1,1,1,1,1,1,1,1
quiz_302195,article_101024,MCQ,1.0,True,11,11,The Komodo Dragon,"In section 2, why does the author compare a Komodo dragon...",1,1,1,1,1,1,1,1,1,1,1
quiz_302195_sibling_1,article_101024,MCQ,0.7272727272727273,False,8,11,The Komodo Dragon,"In paragraph 1, why does the author mention fairy tales a...",1,0,1,1,0,1,1,1,1,1,0
quiz_302195_sibling_2,article_101024,MCQ,0.6363636363636364,False,7,11,The Komodo Dragon,Why does the author say that wind direction matters when...,1,0,0,1,1,1,1,1,0,1,0
quiz_302195_sibling_3,article_101024,MCQ,0.8181818181818182,True,9,11,The Komodo Dragon,"According to the last paragraph, what does the author exp...",1,0,1,1,1,1,1,1,1,1,0
quiz_302195_sibling_4,article_101024,MCQ,0.9090909090909091,True,10,11,The Komodo Dragon,"In section 2, the author compares the heaviest Komodo dra...",1,0,1,1,1,1,1,1,1,1,1
quiz_302199,article_101025,MCQ,0.8181818181818182,True,9,11,Beavers,"According to the passage about beavers, what do beavers n...",1,1,1,1,0,1,1,1,0,1,1
quiz_302199_sibling_1,article_101025,MCQ,0.9090909090909091,True,10,11,Beavers,Which detail from the passage shows how beavers warn each...,1,1,1,1,0,1,1,1,1,1,1
quiz_302199_sibling_2,article_101025,MCQ,0.7272727272727273,False,8,11,Beavers,"Based on the passage, where in the world can beavers be f...",0,1,1,0,0,1,1,1,1,1,1
quiz_302199_sibling_3,article_101025,MCQ,0.9090909090909091,True,10,11,Beavers,"According to the passage, what happens to the land after...",1,1,1,1,0,1,1,1,1,1,1
quiz_302199_sibling_4,article_101025,MCQ,0.7272727272727273,False,8,11,Beavers,How do beavers use the trees they cut down with their teeth?,1,0,1,1,0,1,1,1,0,1,1
quiz_302200,article_101025,MCQ,0.9090909090909091,True,10,11,Beavers,Why do beavers build dams across rivers and streams?,1,1,1,1,1,1,1,1,0,1,1
quiz_302200_sibling_1,article_101025,MCQ,1.0,True,11,11,Beavers,Why did beavers almost disappear forever long ago?,1,1,1,1,1,1,1,1,1,1,1
quiz_302200_sibling_2,article_101025,MCQ,1.0,True,11,11,Beavers,"Based on the passage, what do beavers do when they sense...",1,1,1,1,1,1,1,1,1,1,1
quiz_302200_sibling_3,article_101025,MCQ,1.0,True,11,11,Beavers,"According to the passage, what do beavers eat from the tr...",1,1,1,1,1,1,1,1,1,1,1
quiz_302200_sibling_4,article_101025,MCQ,0.9090909090909091,True,10,11,Beavers,What happens when beavers eat all the good tree bark in t...,1,1,1,1,1,1,1,1,0,1,1
quiz_302201,article_101025,MCQ,0.9090909090909091,True,10,11,Beavers,What is the most likely reason the author wrote this pass...,1,1,1,1,1,1,1,1,1,1,0
quiz_302201_sibling_1,article_101025,MCQ,0.8181818181818182,True,9,11,Beavers,What does the author mean by saying beavers are 'very ter...,1,1,1,1,0,1,1,1,0,1,1
quiz_302201_sibling_2,article_101025,MCQ,1.0,True,11,11,Beavers,Which detail from the passage best supports the author's...,1,1,1,1,1,1,1,1,1,1,1
quiz_302201_sibling_3,article_101025,MCQ,0.9090909090909091,True,10,11,Beavers,"Based on the passage, what is the most likely reason the...",1,1,1,1,1,1,1,1,1,1,0
quiz_302201_sibling_4,article_101025,MCQ,1.0,True,11,11,Beavers,The author describes beavers as 'busy as a beaver' and sa...,1,1,1,1,1,1,1,1,1,1,1
quiz_302202,article_101025,MCQ,0.5454545454545454,False,6,11,Beavers,"According to the passage, which body part helps beavers m...",0,0,0,0,0,1,1,1,1,1,1
quiz_302202_sibling_1,article_101025,MCQ,0.9090909090909091,True,10,11,Beavers,Why did the author most likely include the detail that we...,1,1,1,1,0,1,1,1,1,1,1
quiz_302202_sibling_2,article_101025,MCQ,1.0,True,11,11,Beavers,"According to the passage, what can readers learn from the...",1,1,1,1,1,1,1,1,1,1,1
quiz_302202_sibling_3,article_101025,MCQ,0.8181818181818182,True,9,11,Beavers,"Based on details in the passage, which body part helps be...",1,0,1,1,0,1,1,1,1,1,1
quiz_302202_sibling_4,article_101025,MCQ,0.8181818181818182,True,9,11,Beavers,"According to the passage, what information helps readers...",1,1,1,1,0,1,1,1,0,1,1
quiz_302207,article_101026,MCQ,1.0,True,11,11,Hummingbirds,"In Section 3, what does the word flexible mean?",1,1,1,1,1,1,1,1,1,1,1
quiz_302207_sibling_1,article_101026,MCQ,0.9090909090909091,True,10,11,Hummingbirds,"In Section 1, what does the word hover mean when describi...",1,1,1,1,1,1,1,1,0,1,1
quiz_302207_sibling_2,article_101026,MCQ,0.9090909090909091,True,10,11,Hummingbirds,"Based on Section 2, what does the word attract mean when...",1,1,1,1,1,1,1,1,0,1,1
quiz_302207_sibling_3,article_101026,MCQ,0.8181818181818182,True,9,11,Hummingbirds,"According to Section 3, what does the word incredible mea...",1,0,1,1,1,1,1,1,0,1,1
quiz_302207_sibling_4,article_101026,MCQ,0.8181818181818182,True,9,11,Hummingbirds,"In Section 1, what does the word blur mean when the text...",1,0,1,1,1,1,1,1,0,1,1
quiz_302208,article_101026,MCQ,0.9090909090909091,True,10,11,Hummingbirds,What is the most likely reason the author wrote this pass...,1,1,1,1,1,1,1,1,0,1,1
quiz_302208_sibling_1,article_101026,MCQ,1.0,True,11,11,Hummingbirds,"Based on the information in the passage, what is the auth...",1,1,1,1,1,1,1,1,1,1,1
quiz_302208_sibling_2,article_101026,MCQ,0.8181818181818182,True,9,11,Hummingbirds,What does the author think is most important for readers...,1,0,0,1,1,1,1,1,1,1,1
quiz_302208_sibling_3,article_101026,MCQ,1.0,True,11,11,Hummingbirds,How would the author most likely respond to someone who s...,1,1,1,1,1,1,1,1,1,1,1
quiz_302208_sibling_4,article_101026,MCQ,1.0,True,11,11,Hummingbirds,Which statement best describes the author's opinion about...,1,1,1,1,1,1,1,1,1,1,1
quiz_302209,article_101026,MCQ,0.8181818181818182,True,9,11,Hummingbirds,Why do hummingbirds visit hundreds of flowers every day?,1,0,1,1,1,1,1,1,0,1,1
quiz_302209_sibling_1,article_101026,MCQ,0.9090909090909091,True,10,11,Hummingbirds,"According to the passage, why do hummingbirds need to dri...",1,1,1,1,1,1,1,1,0,1,1
quiz_302209_sibling_2,article_101026,MCQ,0.8181818181818182,True,9,11,Hummingbirds,"Based on Section 1, how does being able to fly backwards...",1,1,1,1,0,1,0,1,1,1,1
quiz_302209_sibling_3,article_101026,MCQ,0.9090909090909091,True,10,11,Hummingbirds,Why do people fill hummingbird feeders with sugary water...,1,0,1,1,1,1,1,1,1,1,1
quiz_302209_sibling_4,article_101026,MCQ,1.0,True,11,11,Hummingbirds,What can you conclude about why ruby-throated hummingbird...,1,1,1,1,1,1,1,1,1,1,1
quiz_302210,article_101026,MCQ,1.0,True,11,11,Hummingbirds,What must happen just before the hummingbird nest can gro...,1,1,1,1,1,1,1,1,1,1,1
quiz_302210_sibling_1,article_101026,MCQ,1.0,True,11,11,Hummingbirds,What happens right after a hummingbird lays eggs in the n...,1,1,1,1,1,1,1,1,1,1,1
