question_id,article_id,source,overall_score,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302395,article_101049,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302395_sibling_1,article_101049,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302395_sibling_2,article_101049,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302395_sibling_3,article_101049,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302395_sibling_4,article_101049,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302396,article_101049,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_302396_sibling_1,article_101049,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302396_sibling_2,article_101049,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_302396_sibling_3,article_101049,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302396_sibling_4,article_101049,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302397,article_101049,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302397_sibling_1,article_101049,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302397_sibling_2,article_101049,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302397_sibling_3,article_101049,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302397_sibling_4,article_101049,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302398,article_101049,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302398_sibling_1,article_101049,original,0.7272727272727273,1,0,0,1,1,1,1,1,1,1,0
quiz_302398_sibling_2,article_101049,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302398_sibling_3,article_101049,original,0.6363636363636364,0,1,0,1,1,1,1,1,0,1,0
quiz_302398_sibling_4,article_101049,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302399,article_101049,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302399_sibling_1,article_101049,original,0.6363636363636364,1,0,1,1,0,1,1,0,1,1,0
quiz_302399_sibling_2,article_101049,original,0.6363636363636364,1,0,1,1,0,1,1,1,0,1,0
quiz_302399_sibling_3,article_101049,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302399_sibling_4,article_101049,original,0.7272727272727273,1,0,1,1,1,1,1,0,1,1,0
quiz_302404,article_101050,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302404_sibling_1,article_101050,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302404_sibling_2,article_101050,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302404_sibling_3,article_101050,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302404_sibling_4,article_101050,original,0.7272727272727273,1,1,1,1,0,0,0,1,1,1,1
quiz_302405,article_101050,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302405_sibling_1,article_101050,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302405_sibling_2,article_101050,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302405_sibling_3,article_101050,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302405_sibling_4,article_101050,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302406,article_101050,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302406_sibling_1,article_101050,original,0.7272727272727273,1,1,1,1,0,0,0,1,1,1,1
quiz_302406_sibling_2,article_101050,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302406_sibling_3,article_101050,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302406_sibling_4,article_101050,original,0.36363636363636365,0,0,0,1,0,0,0,0,1,1,1
quiz_302407,article_101050,original,0.9090909090909091,0,1,1,1,1,1,1,1,1,1,1
quiz_302407_sibling_1,article_101050,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302407_sibling_2,article_101050,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302407_sibling_3,article_101050,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302407_sibling_4,article_101050,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302412,article_101051,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302412_sibling_1,article_101051,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302412_sibling_2,article_101051,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302412_sibling_3,article_101051,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302412_sibling_4,article_101051,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302413,article_101051,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302413_sibling_1,article_101051,original,0.8181818181818182,1,1,1,1,1,1,1,1,1,0,0
quiz_302413_sibling_2,article_101051,original,0.6363636363636364,1,0,0,1,1,1,1,1,0,1,0
quiz_302413_sibling_3,article_101051,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302413_sibling_4,article_101051,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_302414,article_101051,original,0.7272727272727273,1,0,0,1,1,1,1,1,1,1,0
quiz_302414_sibling_1,article_101051,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302414_sibling_2,article_101051,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302414_sibling_3,article_101051,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302414_sibling_4,article_101051,original,0.7272727272727273,1,1,1,1,1,1,1,1,0,0,0
quiz_302415,article_101051,original,0.7272727272727273,1,0,0,1,1,1,1,1,1,1,0
quiz_302415_sibling_1,article_101051,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302415_sibling_2,article_101051,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302415_sibling_3,article_101051,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302415_sibling_4,article_101051,original,0.5454545454545454,0,0,0,1,1,1,1,1,0,1,0
quiz_302416,article_101051,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302416_sibling_1,article_101051,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302416_sibling_2,article_101051,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302416_sibling_3,article_101051,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302416_sibling_4,article_101051,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302421,article_101052,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302421_sibling_1,article_101052,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302421_sibling_2,article_101052,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302421_sibling_3,article_101052,original,0.7272727272727273,1,1,1,1,0,1,0,1,1,1,0
quiz_302421_sibling_4,article_101052,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302422,article_101052,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302422_sibling_1,article_101052,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302422_sibling_2,article_101052,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302422_sibling_3,article_101052,original,0.7272727272727273,1,1,0,0,1,1,1,1,0,1,1
quiz_302422_sibling_4,article_101052,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302423,article_101052,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302423_sibling_1,article_101052,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302423_sibling_2,article_101052,original,0.7272727272727273,0,0,1,1,1,1,1,1,1,1,0
quiz_302423_sibling_3,article_101052,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302423_sibling_4,article_101052,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302424,article_101052,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302424_sibling_1,article_101052,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302424_sibling_2,article_101052,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302424_sibling_3,article_101052,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302424_sibling_4,article_101052,original,0.5454545454545454,1,0,0,0,1,1,1,1,0,1,0
quiz_302429,article_101053,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302429_sibling_1,article_101053,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302429_sibling_2,article_101053,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302429_sibling_3,article_101053,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302429_sibling_4,article_101053,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302430,article_101053,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302430_sibling_1,article_101053,original,0.7272727272727273,1,0,1,0,1,1,1,1,1,1,0
quiz_302430_sibling_2,article_101053,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302430_sibling_3,article_101053,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302430_sibling_4,article_101053,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302431,article_101053,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302431_sibling_1,article_101053,original,0.6363636363636364,0,0,0,1,1,1,1,1,0,1,1
quiz_302431_sibling_2,article_101053,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302431_sibling_3,article_101053,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302431_sibling_4,article_101053,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302432,article_101053,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302432_sibling_1,article_101053,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302432_sibling_2,article_101053,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302432_sibling_3,article_101053,original,0.8181818181818182,1,1,1,1,1,1,1,1,1,0,0
quiz_302432_sibling_4,article_101053,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302437,article_101054,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302437_sibling_1,article_101054,original,0.8181818181818182,1,1,1,1,0,1,0,1,1,1,1
quiz_302437_sibling_2,article_101054,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302437_sibling_3,article_101054,original,0.6363636363636364,1,1,1,1,0,0,0,1,1,1,0
quiz_302437_sibling_4,article_101054,original,0.6363636363636364,1,1,1,1,0,0,0,1,1,1,0
quiz_302438,article_101054,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302438_sibling_1,article_101054,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302438_sibling_2,article_101054,original,0.5454545454545454,1,0,0,1,0,1,1,0,1,1,0
quiz_302438_sibling_3,article_101054,original,0.6363636363636364,1,1,1,1,0,0,0,1,1,1,0
quiz_302438_sibling_4,article_101054,original,0.7272727272727273,1,1,1,0,0,1,1,1,1,1,0
quiz_302439,article_101054,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302439_sibling_1,article_101054,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302439_sibling_2,article_101054,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302439_sibling_3,article_101054,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_302439_sibling_4,article_101054,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302440,article_101054,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302440_sibling_1,article_101054,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302440_sibling_2,article_101054,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302440_sibling_3,article_101054,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302440_sibling_4,article_101054,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302445,article_101055,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302445_sibling_1,article_101055,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302445_sibling_2,article_101055,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302445_sibling_3,article_101055,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_302445_sibling_4,article_101055,original,0.5454545454545454,1,0,0,0,0,1,1,1,1,1,0
quiz_302446,article_101055,original,0.8181818181818182,1,1,1,0,1,1,1,1,0,1,1
quiz_302446_sibling_1,article_101055,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_302446_sibling_2,article_101055,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302446_sibling_3,article_101055,original,0.8181818181818182,1,1,1,1,1,1,1,1,1,0,0
quiz_302446_sibling_4,article_101055,original,0.8181818181818182,1,1,1,0,1,1,1,1,1,1,0
quiz_302447,article_101055,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302447_sibling_1,article_101055,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302447_sibling_2,article_101055,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302447_sibling_3,article_101055,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302447_sibling_4,article_101055,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302448,article_101055,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302448_sibling_1,article_101055,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302448_sibling_2,article_101055,original,0.8181818181818182,1,0,1,0,1,1,1,1,1,1,1
quiz_302448_sibling_3,article_101055,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302448_sibling_4,article_101055,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302449,article_101055,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302449_sibling_1,article_101055,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302449_sibling_2,article_101055,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302449_sibling_3,article_101055,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302449_sibling_4,article_101055,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302454,article_101056,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302454_sibling_1,article_101056,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302454_sibling_2,article_101056,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302454_sibling_3,article_101056,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302454_sibling_4,article_101056,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302455,article_101056,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302455_sibling_1,article_101056,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302455_sibling_2,article_101056,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302455_sibling_3,article_101056,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302455_sibling_4,article_101056,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302456,article_101056,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302456_sibling_1,article_101056,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302456_sibling_2,article_101056,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302456_sibling_3,article_101056,original,0.7272727272727273,0,0,0,1,1,1,1,1,1,1,1
quiz_302456_sibling_4,article_101056,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_302457,article_101056,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302457_sibling_1,article_101056,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302457_sibling_2,article_101056,original,0.7272727272727273,1,0,1,0,1,1,1,1,0,1,1
quiz_302457_sibling_3,article_101056,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302457_sibling_4,article_101056,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302462,article_101057,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302462_sibling_1,article_101057,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302462_sibling_2,article_101057,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302462_sibling_3,article_101057,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302462_sibling_4,article_101057,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302463,article_101057,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_302463_sibling_1,article_101057,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_302463_sibling_2,article_101057,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302463_sibling_3,article_101057,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302463_sibling_4,article_101057,original,0.8181818181818182,1,1,1,0,1,1,1,1,0,1,1
quiz_302464,article_101057,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302464_sibling_1,article_101057,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302464_sibling_2,article_101057,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302464_sibling_3,article_101057,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302464_sibling_4,article_101057,original,0.8181818181818182,1,1,1,1,0,0,1,1,1,1,1
quiz_302465,article_101057,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302465_sibling_1,article_101057,original,0.5454545454545454,1,0,1,1,0,0,1,0,0,1,1
quiz_302465_sibling_2,article_101057,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302465_sibling_3,article_101057,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302465_sibling_4,article_101057,original,0.7272727272727273,1,1,1,1,0,0,1,0,1,1,1
quiz_302466,article_101057,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302466_sibling_1,article_101057,original,0.6363636363636364,0,0,0,1,1,1,1,1,0,1,1
quiz_302466_sibling_2,article_101057,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302466_sibling_3,article_101057,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302466_sibling_4,article_101057,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302471,article_101058,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302471_sibling_1,article_101058,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302471_sibling_2,article_101058,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302471_sibling_3,article_101058,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302471_sibling_4,article_101058,original,0.7272727272727273,1,0,1,1,0,0,1,1,1,1,1
quiz_302472,article_101058,original,0.8181818181818182,1,1,1,1,1,0,1,0,1,1,1
quiz_302472_sibling_1,article_101058,original,0.7272727272727273,1,1,1,1,0,0,1,0,1,1,1
quiz_302472_sibling_2,article_101058,original,0.7272727272727273,1,0,1,1,1,0,1,1,0,1,1
quiz_302472_sibling_3,article_101058,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302472_sibling_4,article_101058,original,0.9090909090909091,1,1,1,1,1,0,1,1,1,1,1
quiz_302473,article_101058,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302473_sibling_1,article_101058,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302473_sibling_2,article_101058,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302473_sibling_3,article_101058,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302473_sibling_4,article_101058,original,0.8181818181818182,0,1,1,1,1,1,1,1,0,1,1
quiz_302474,article_101058,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302474_sibling_1,article_101058,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302474_sibling_2,article_101058,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302474_sibling_3,article_101058,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302474_sibling_4,article_101058,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302479,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302479_sibling_1,article_101059,original,0.6363636363636364,1,0,0,1,0,1,1,1,0,1,1
quiz_302479_sibling_2,article_101059,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302479_sibling_3,article_101059,original,0.7272727272727273,1,1,1,1,1,1,1,1,0,0,0
quiz_302479_sibling_4,article_101059,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302480,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302480_sibling_1,article_101059,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302480_sibling_2,article_101059,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302480_sibling_3,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302480_sibling_4,article_101059,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302481,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302481_sibling_1,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302481_sibling_2,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302481_sibling_3,article_101059,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302481_sibling_4,article_101059,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302482,article_101059,original,0.8181818181818182,1,0,1,0,1,1,1,1,1,1,1
quiz_302482_sibling_1,article_101059,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302482_sibling_2,article_101059,original,0.8181818181818182,1,1,1,0,1,1,1,1,1,1,0
quiz_302482_sibling_3,article_101059,original,0.8181818181818182,1,1,1,0,1,1,1,1,0,1,1
quiz_302482_sibling_4,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302483,article_101059,original,0.8181818181818182,1,0,1,1,1,0,1,1,1,1,1
quiz_302483_sibling_1,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302483_sibling_2,article_101059,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302483_sibling_3,article_101059,original,0.7272727272727273,1,1,1,1,1,0,1,0,1,1,0
quiz_302483_sibling_4,article_101059,original,0.36363636363636365,0,1,0,1,0,0,0,1,0,1,0
quiz_302488,article_101060,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302488_sibling_1,article_101060,original,0.7272727272727273,1,0,0,1,0,1,1,1,1,1,1
quiz_302488_sibling_2,article_101060,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302488_sibling_3,article_101060,original,0.45454545454545453,0,0,0,0,0,1,1,1,0,1,1
quiz_302488_sibling_4,article_101060,original,0.36363636363636365,1,0,0,1,0,0,0,0,0,1,1
quiz_302489,article_101060,original,0.8181818181818182,1,1,1,0,1,1,1,1,0,1,1
quiz_302489_sibling_1,article_101060,original,0.8181818181818182,1,0,1,0,1,1,1,1,1,1,1
quiz_302489_sibling_2,article_101060,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302489_sibling_3,article_101060,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302489_sibling_4,article_101060,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302490,article_101060,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
